# team: Cosmic Horror
# label: baseline
# timestamp: 20260226_183434
# sample_rate: 250
# samples: 2024
# duration_sec: 10.182
# channels: Mock_Ch1,Mock_Ch2,Mock_Ch3,Mock_Ch4
#
timestamp,Mock_Ch1,Mock_Ch2,Mock_Ch3,Mock_Ch4
1772148865.0396538,-2923.156797093555,-1505.9672699641305,54.179966569551475,-24.966133378045313
1772148865.0436537,-889.773233228759,-2217.9831247621883,9.04696428812024,46.890448391486636
1772148865.047654,138.24438116122872,-1078.8703600489243,-63.649933567296124,-4.175173052523463
1772148865.0516539,-968.049542082417,-2281.7450842804683,16.15911506415817,63.23780213304692
1772148865.0556538,268.350186612887,-5.197654054512486,-0.862239540484853,-105.59674381241038
1772148865.0596538,1852.4050453821653,2386.611342300624,-15.969658540199989,-11.73240363863955
1772148865.063654,-48.402909988512334,-237.15103008991255,-58.02412246612329,12.983158395194232
1772148865.0836709,-86.9096692997378,-301.9937647493903,0.7253501510026014,80.46336723066702
1772148865.0876708,623.5361474786467,2549.429455569809,55.31398781278796,-26.725479216464333
1772148865.0916708,-172.64813975133367,826.1814905207646,28.42556030401836,-73.08759412854157
1772148865.095671,2665.0700942518843,-941.8432010540657,-32.11768149309387,-129.03002196917447
1772148865.099671,-770.3231838649972,-1170.9474440507042,-15.75413417626125,-17.05013554858538
1772148865.1036708,-1280.9131589484753,2280.82984184995,12.057200464593928,103.18252518623837
1772148865.1076708,16.695098258668068,1389.9291678280488,-32.617031559748305,-37.81418170573414
1772148865.111671,-5167.648583682047,1393.492724621165,-23.34114529401832,-14.263045782902529
1772148865.130241,2310.0280095781245,2301.8608197268627,86.4359697261944,58.25332549672393
1772148865.1342409,-162.31275573981682,774.5454060908725,30.566997081854723,68.6253238843268
1772148865.1382408,-2362.5320591289483,-1413.8189964964324,-8.341127794360842,1.2203228366843142
1772148865.142241,946.6750902541413,-692.0404855877416,1.1984590722306154,40.39241829673739
1772148865.146241,492.27362598453936,-1683.0892617131663,-94.82808528255605,35.98119439623229
1772148865.150241,3486.9460072264656,863.7303484207066,81.2087613640902,77.94389589348515
1772148865.1542408,435.9632064098472,648.9780088637002,39.605786790241595,-13.90946402292741
1772148865.158241,-575.4527318342558,157.40622206304627,-44.50549027461157,101.4537177175365
1772148865.175814,-167.00585759530327,-614.7856096159376,-47.31625446157223,47.34937873123561
1772148865.1798139,1884.900192843093,412.75174099922344,140.7549191517242,-26.213357694498256
1772148865.1838138,428.1423430339532,-987.1781465590121,-32.74457409414165,52.3117537420855
1772148865.187814,-2057.847214432935,1620.4046705529647,63.20361938214649,110.05597848642299
1772148865.191814,-2467.2510711332943,-1148.0722969260005,-81.79393945672795,-57.35760068761837
1772148865.195814,-1514.5544218846635,1137.8782618726677,-6.342138871416865,-6.706001920096345
1772148865.1998138,2367.103684744035,-696.729048138302,-45.46390890920012,-25.37985094131446
1772148865.203814,-474.49655747388124,-3735.8287784771096,-28.287431011805925,-2.9446501503362508
1772148865.2269118,-1753.1332708575665,402.1431584104479,26.920137876732674,-2.7841643822642785
1772148865.2319117,-1444.6569122597505,565.6722069569802,6.429993913268683,-51.55882081229347
1772148865.2359116,1425.851905391171,-2542.1229307694625,13.609966880156932,29.974558752072678
1772148865.2399118,1037.2675413111324,-0.3801758911894429,6.072299279274404,27.704262478512337
1772148865.2439117,501.20398382920837,-40.96946445196058,-15.455408167226109,-30.289912143068403
1772148865.2479117,-1777.285558108835,-0.6497713797199743,-9.693578314456571,31.96975347691652
1772148865.2519116,1179.6464990685993,31.173268147507606,91.67045227099011,-115.46778721406142
1772148865.2559118,571.149658730258,8.41134140578106,-12.262725892035139,-51.71576833178737
1772148865.272479,2333.932417108679,30.843048015288275,-64.34087597684382,-71.39993968580362
1772148865.276479,271.63731184199713,-19.450074943668618,47.690864529640585,34.96680685560724
1772148865.280479,2318.7668558771697,-32.01456127815791,-22.06202757441499,0.7182782044800885
1772148865.2844791,-3356.8566087259865,43.84615158434701,18.76696909037714,5.065218145415495
1772148865.288479,865.3123779385083,-68.1710640674914,-38.27753688446645,-62.848208790577495
1772148865.293479,407.7894888372287,8.731351891111215,-110.23684094504382,-17.736910497879425
1772148865.297479,3225.086124327084,-33.632010272805665,20.238938713668354,-12.031615344025266
1772148865.301479,-361.0963285324442,31.145005170063435,4.156814914977034,-85.10812786584569
1772148865.3225532,-2936.9477357737983,38.39790491109942,8.242321519780067,8.275648504461468
1772148865.326553,2051.253138256504,24.61122900139216,110.39450294890148,39.53091427792877
1772148865.330553,-948.3638679505414,-20.12289711245911,-70.11550328990842,59.6241827711476
1772148865.3345532,-2822.438247109098,20.340241865275527,49.0397282182118,62.074362394989215
1772148865.3385532,-1935.1499658713258,90.83412415921505,3.4582301564267746,17.456367506325567
1772148865.3425531,-1643.5413704399691,-23.51052849087009,-44.69687184316321,-15.925950023359833
1772148865.346553,1799.6796952170312,-67.25073331777766,6.131232981729998,-15.714130904995507
1772148865.3505533,1014.9728966600414,-57.07795798275613,113.33549162678058,-108.13606825356132
1772148865.3679836,1924.249504106409,-4.859869715434688,-37.61221622428427,-1.0000276395720245
1772148865.3719835,-242.0450439740375,-73.98836173275122,-1.854765854334791,16.890016974494564
1772148865.3759835,-1286.4100424377411,-47.98137953724315,-56.58572232645858,10.088847866235955
1772148865.3799837,-343.0066024643587,24.785970220221255,-59.96893801538569,-55.18300868227094
1772148865.3839836,-719.3921790823545,6.827864000911052,-102.55648746184531,-49.51670497976232
1772148865.3879836,-1404.0471012078997,-6.176578284472713,37.997614360818446,-4.699388586242641
1772148865.3919835,-668.3883136485962,67.4045515970287,-71.535354712435,58.93806373296757
1772148865.3959837,-3481.733883787094,-38.41675184261911,-34.82222761633698,-43.064298679369465
1772148865.4116986,-551.2015350785535,-7.361260813605716,59.363686222891396,-27.675231771624865
1772148865.4156985,2810.796980713743,-27.891604952418124,69.79323416447316,-12.010205054518375
1772148865.4196985,-891.3073903431185,32.067468031067605,-53.39472222433507,127.42220197080711
1772148865.4236987,-6.219812274312197,-8.16035832636635,57.992324458027454,16.150139873213174
1772148865.4276986,-1325.50290716438,-3.3860445456090247,51.01288910738606,-29.610354026528473
1772148865.4316986,-1035.8344356290856,-58.0092042611003,60.136715534692975,20.42901305367914
1772148865.4356985,-548.2615203685934,-11.857166230437075,-15.30846249749592,0.4351566477058312
1772148865.4396987,-62.486252180078225,77.7311048503136,6.245567641947147,-30.290677137980747
1772148865.4581442,297.8293562455993,6.310711883771142,-102.88374316593527,-14.561180432325882
1772148865.4621441,2303.126763228216,23.608377915265216,-59.57201846131797,8.205381907468052
1772148865.466144,1282.9303786518105,-12.605301849641734,-17.32216764926478,-19.84244811757859
1772148865.4701443,-1616.6568657622115,-3.5064452480945385,-128.18079184864152,46.6191555253755
1772148865.4741442,-1193.5356268470096,19.612525001788445,80.87263945941264,9.816081164301053
1772148865.4781442,-2016.0764738107387,27.58015133209143,-37.00268177191506,-0.7054486864901731
1772148865.482144,-1721.338557232809,-6.264720750592511,-51.50394231806388,83.24146098883712
1772148865.4861443,1026.0556664059793,9.82524918286271,7.047301839379819,56.28590810368254
1772148865.5047548,-1674.8315959519932,-25.232909468055475,-109.75661084849679,-12.796192084170514
1772148865.5087547,589.9184668176364,17.295457184362352,-51.19094712876699,99.60956804185732
1772148865.5127547,-25.133144485877246,-42.67752262858199,-32.01845823001673,28.866882794485036
1772148865.5167549,-582.5593692197432,-99.53239110842829,-21.60568757255797,-30.062131286796184
1772148865.5207548,-1477.787409129136,107.03752948497898,23.19051753512526,63.950683958451584
1772148865.5247548,-1032.3743259190371,31.45146317935229,-34.65782737042524,29.66085656725927
1772148865.5287547,-306.64017720765554,12.39081450879438,-0.5442569772880692,-23.570896624668766
1772148865.532755,-1082.9229765507405,-61.677690374945456,-6.285959755807613,58.9864642824346
1772148865.5530171,-1323.3004844766256,14.95520534853262,65.82395904046722,-50.91122678985959
1772148865.557017,-567.394392244473,58.84790925636686,15.204403014737883,-7.435558522495016
1772148865.561017,2407.0509427895386,49.27134508696092,21.74510658656123,-82.11557718299457
1772148865.5650172,-174.42991894955105,-85.15149257600694,24.648450888145884,-9.63167322321429
1772148865.5690172,-70.53128992216178,61.61401236740907,8.706224689570274,2.350175062598924
1772148865.5730171,1909.4640076363476,3.8426849496211197,-50.56769850142041,72.15914103129091
1772148865.577017,1493.485413334718,-18.57122711589108,13.308024818138561,21.43831443625045
1772148865.5810173,3682.24267325002,84.15102475403694,48.01937293816882,65.02803447000383
1772148865.5995884,1273.1033948567037,0.9562659284969321,-74.00176724001342,-115.37299047104672
1772148865.6035883,-1163.3924312156105,-92.76631073454283,-8.760611717959964,-27.083330534622004
1772148865.6075883,-908.0989508758945,80.24175043591607,85.08220146039068,20.535335247925726
1772148865.6115885,1852.6574626201827,114.04817993350463,-14.549096005382708,-70.99132991774277
1772148865.6155884,-4378.537208377557,5.472744287307436,-3.9077608198375864,3.0762432496273675
1772148865.6195884,658.7767889448318,-34.17033929668498,19.20687480306435,53.375305638847
1772148865.6235883,-1456.4659845104215,-68.79429465293178,-87.1522297471155,-13.067221495525702
1772148865.6275885,-4475.572256900878,11.385091666203035,129.03674816841618,-7.550115732497267
1772148865.6333086,1378.3175538807411,-12.148481472220311,-35.98076632005473,18.58104926356046
1772148865.6373086,514.3372571309687,-96.05740878476578,-22.514333364842553,-37.98303534139446
1772148865.6413085,-2976.9819702893105,114.48881976284875,6.313638169893407,-26.9096444928899
1772148865.6453087,-943.6950650760149,-0.04701262518561739,-17.951079215816872,-10.466445174466417
1772148865.6493087,-923.1537405371706,-64.87539378448298,-5.422608357378033,16.03643555296675
1772148865.6533086,945.5989803257087,2.590143183413344,-1.5748959991607063,14.117619715695676
1772148865.6573086,621.9225672662608,-33.01043826979626,19.912163612625555,-26.11400316083226
1772148865.6613088,-2196.3406977738573,23.731514305113286,-92.56410192134545,21.017671454734536
1772148865.665898,-955.4741185128473,93.33394574552956,-13.589550468186085,42.732017894478915
1772148865.669898,-325.2113334926865,29.52172167786712,4.6003593809556635,-33.448171148765
1772148865.673898,-53.94026146363153,7.730688805331163,-43.80203328347601,-0.9003564657288672
1772148865.6778982,2201.5221638988105,-81.49042384766895,19.263552533279725,-5.648797840851114
1772148865.681898,764.8410542076199,-31.478708523620853,36.517153737408634,-0.6572515570786159
1772148865.685898,-38.25798171569311,-46.14673866213168,-15.444067856806987,-23.99196050168047
1772148865.689898,957.977097300405,-1.2844515982664901,-6.461427119404781,-30.347247627995777
1772148865.6938982,-872.0136736619993,-73.99291150254088,-117.46331526261223,13.84373030079388
1772148865.6984372,-190.51781219590012,-39.63027733633392,-87.07241387955578,-94.77511718161831
1772148865.7024372,172.6817634889696,14.946752489729514,12.086363803162325,-44.58768456607893
1772148865.706437,-2344.543424964009,50.372815098155954,-43.40810246195386,7.11339445813771
1772148865.7104373,-948.2207177828279,-2.448646237537112,-0.12807900372916917,5.208416924787132
1772148865.7144372,1691.8808836843714,80.83627114999192,57.33602005038212,-21.318704246295212
1772148865.7184372,2867.8743848598715,-9.249133806355351,37.617613157685206,2.989364180110038
1772148865.7224371,-158.5754760825559,-8.154574387356146,21.052563715530372,-39.640702530269756
1772148865.7264373,717.9656231762923,30.245039268146627,-84.42810428571916,37.67869406485804
1772148865.7396991,1080.2975380582147,-49.0315239763968,29.79523371545616,-60.65830064248063
1772148865.743699,64.78406379228502,56.7296365161281,-50.36615304410863,-45.108972520748864
1772148865.747699,-98.09931785651406,57.90056591322611,-25.805030406089717,7.769999462800949
1772148865.7516992,54.84102545422791,-51.52505294633551,-14.953689408827817,-2.7868394316415883
1772148865.7556992,-107.2851227397123,-86.01527179762755,-9.992435588289588,30.377354906486453
1772148865.759699,-20.08589316169106,62.30838798038677,67.81374032219533,-84.8555122305536
1772148865.763699,28.777574944518094,-6.216376326480844,-54.23749409815555,44.710744676472515
1772148865.7676992,33.806562593881665,53.767595458928255,-17.669794668647658,5.154861371767582
1772148865.7864563,11.472075181546684,-64.44125081044857,-46.06244845199545,-77.17210496544145
1772148865.7904563,8.884323459208842,-69.5520838275754,22.38702447609843,42.57836918543416
1772148865.7944562,97.3521236853605,11.617168311324285,11.978018180302406,-81.94766241785084
1772148865.7984564,5.538274968760097,7.62393311527889,3.1806986798881693,-11.131971018345219
1772148865.8024564,-47.57008861015588,-21.337437580310176,30.413367653001185,-30.985510952787624
1772148865.8064563,3.469040463667483,7.784504030464105,58.86553706304487,1.9764460096698089
1772148865.8104563,1.1613159973232832,-10.8744598316309,19.312690520916966,-18.25111320408864
1772148865.8144565,-33.31023304135886,39.528537048521514,42.39758685029108,-90.43737504113007
1772148865.8195822,69.57380669243865,-0.5370329753578101,-33.73183535475728,-0.8535374149910617
1772148865.8235822,-79.50449284165093,-73.21352239731347,-60.19536356146805,52.69144408862291
1772148865.8275821,2.3954556845514228,-36.85834793802683,48.362678566425814,8.428691268208912
1772148865.8315823,-30.988118481149467,3.3789916578366346,115.05434143240423,-79.74321547844497
1772148865.8355823,10.688737185699825,-37.60831959294959,-26.120928450526865,29.708434847179404
1772148865.8395822,31.58871255099511,-17.40784243933694,-70.16223576734747,-33.580343998818286
1772148865.8435822,1.7210791784990749,36.14654875991623,40.808153656031685,-54.65774700380415
1772148865.8475823,-38.433245428102026,64.20064962845946,23.38732213719187,49.9723871005287
1772148865.8521228,-77.34677599512298,1.0186756334339842,-12.32472717682705,-2.548579377377936
1772148865.8561227,13.39042991614297,38.12603150976116,2.43752259304781,92.80677930553279
1772148865.8601227,-20.863368645383737,16.710806752950695,-83.93140574224775,22.955844360622248
1772148865.8641229,-30.688523585643185,20.988851031711917,-31.480233350946868,-92.60438749594162
1772148865.8681228,-66.71878608367456,-22.382536708092232,-60.22917900980406,-32.723156252471675
1772148865.8721228,0.7392532848689505,-23.832944761637766,-43.959421633634825,13.112037282705996
1772148865.8761227,1.6877921507294762,16.681254020403557,65.05344698305468,9.42349773601802
1772148865.880123,48.98826862704,-42.85436883776095,-3.1867259929511915,1.2386754017057982
1772148865.887687,31.800285965911485,-77.39261250390449,38.903391655296744,-37.5304128366224
1772148865.891687,0.9863084844998583,76.09885834404943,-37.27637088387618,-12.58881419903776
1772148865.8956869,20.17448702063256,18.579712753109625,-40.436591741887376,-19.318773056146256
1772148865.899687,94.06917800028322,-10.145124334062356,-24.59854092849274,-21.105658610950268
1772148865.903687,-68.6284374414642,21.2345066469087,50.5518223978046,-11.536727408397876
1772148865.907687,-139.71032916461206,2.6638675551740363,57.15777855126719,39.05655279325368
1772148865.911687,-110.37239616884797,75.54276450096786,-25.847504339737824,40.811513833115264
1772148865.915687,-20.82346649500429,-44.88489025925102,2.9209158743730708,43.30995691055142
1772148865.9282322,-61.50660534272545,8.325902102319546,-38.85626160580837,-87.1635260754938
1772148865.9322321,-83.4772893831074,114.39354615124482,-17.60647378938251,14.117384938318567
1772148865.936232,-19.365038243177686,47.06251279400922,-72.45634146440027,18.639708298638396
1772148865.9402323,31.441934973166063,11.121140015546032,-11.115250671307322,-83.84969601989613
1772148865.9442322,-35.42802585147171,29.91017927257878,-18.51073087297973,-49.905197376839425
1772148865.9482322,-54.0897550894521,72.53357051739515,-25.124641014439593,-71.12361541390116
1772148865.9522321,-33.89880921206786,-96.68768544708183,-101.77903946942652,28.24269749496529
1772148865.9562323,68.5661767182377,48.492510660766925,-9.093818350300994,16.61414593506356
1772148865.960515,-22.886747221211827,43.95607345863565,7.278333866931399,38.850099803176406
1772148865.964515,-95.03361133853122,-39.0652020869886,-98.24636387124941,15.512452377215727
1772148865.968515,-35.614386240689385,49.957015937604375,89.7321480314283,-2.5591818362182304
1772148865.972515,-58.618280033739175,69.48100372529386,17.088348178975227,-14.939983699061626
1772148865.976515,-39.37970863014145,-10.182948481713701,83.98402391058157,-6.722004367643524
1772148865.980515,-40.68060557756277,10.16569724088083,98.30036787993228,61.988613358598386
1772148865.984515,-28.265346867951248,26.37803034978006,-36.187355329471856,-79.40921968969278
1772148865.9885151,51.62195072134956,-52.401228221623775,37.29791477221213,-21.022195903296396
1772148865.9930537,31.867390429488694,-57.43468834973486,3.6543946769123563,33.31658066317287
1772148865.9970536,15.732219169247461,17.587251822849634,-26.86180482495416,-16.497228065772248
1772148866.0010536,2.2002123396595556,24.655075918739918,-6.8619654462343584,18.081110262075452
1772148866.0050538,33.20808850165793,-16.42454617158125,-20.08035118620736,-116.81651818243124
1772148866.0090537,117.49789984836971,34.06946862530537,1.2821326720893387,-18.761479585877115
1772148866.0130537,73.31522447463297,31.744677314811774,2.1487798973327368,1392.827090240876
1772148866.0170536,-48.46743434900721,-31.15063631885919,64.98146469046225,1994.7529922255494
1772148866.0210538,39.90675816377257,-52.74423843307421,-39.32577860497921,643.0507868726763
1772148866.0255744,31.574640923931568,-79.59019113767278,-65.20470489695704,1230.3846151028026
1772148866.0295744,44.92459586163935,-65.18507715003116,19.925691873908242,768.3907451162235
1772148866.0335743,66.6037602321962,-5.39912928403207,-1.3298276951559183,713.0567912783093
1772148866.0375745,56.26959824883853,-98.06666804486697,-17.4669973811714,-95.4521888539598
1772148866.0415745,103.11505098333795,125.59854181922721,-26.677257790010835,2295.6793558668896
1772148866.0455744,-37.97451244031476,126.93815065099345,-3.148787507667003,265.90555702933517
1772148866.0495744,-111.57306270048666,21.260328778987848,-39.71307172956441,240.32050332433911
1772148866.0535746,5.218757764275698,13.70659239800998,9.956067360054742,948.18797710697
1772148866.0581813,7.792686113905968,-22.951245314276466,55.89795338086599,1437.8346878989496
1772148866.0621812,50.25060644014927,39.4849234281562,36.777773195577076,1403.2187626203636
1772148866.0661812,-23.430862729089213,102.62472271620835,23.625687770607684,-1474.959261580323
1772148866.0701814,-30.957761665791345,-58.954354124243544,59.635184916880426,1334.1424707954009
1772148866.0741813,16.261037794741767,32.32488181554676,64.45011196697375,-1111.8500228417306
1772148866.0781813,-25.733780062001234,38.08652170948923,-56.15709347010542,-1171.444026711451
1772148866.0821812,14.053842301785336,-16.22660853228019,-49.2890884056066,373.9931014820165
1772148866.0861814,-67.47041166255453,1.011147396079149,-29.17672302626363,1755.2613421677077
1772148866.1042633,53.816164604283834,2.2762935265033524,12.523006917478249,2226.411759158239
1772148866.1082633,-0.48579901268628356,-42.92438986876368,-21.445937079339718,-444.9797338883737
1772148866.1122632,43.2759267963969,-67.0358248811169,-25.61230021761916,-3744.345267157951
1772148866.1162634,-9.711874361985242,16.292030962941855,33.01974552546709,-894.7968849516512
1772148866.1202633,-48.38403392956076,-50.00256709127062,-9.99376411204664,-990.0152686877093
1772148866.1242633,55.17866107319133,39.24270929948505,-38.529116956301664,890.7831544290209
1772148866.1282632,3.744164219027963,-86.88980912549997,78.4110941856483,-931.3720358373625
1772148866.1322634,-53.666204605861545,6.49448403263802,-47.628513364784844,-800.3621018317183
1772148866.1367788,-47.847934353313036,-14.129346851359223,-45.63335174457104,-1879.60106433768
1772148866.1407788,105.68121442815811,15.960135724458363,40.76519697478631,-874.6448347263089
1772148866.1447787,-111.24121176449427,24.880599413188822,49.170742283445705,-2241.820725663744
1772148866.148779,-43.093365246127675,90.24909847176384,-48.3435684611697,-336.8267812683819
1772148866.1527789,32.956221355108624,24.87267421234016,20.21316387237899,461.831800778903
1772148866.1567788,57.11932981413316,72.33387496644748,-51.05622420722459,451.07428260937263
1772148866.1607788,-29.255345366629843,48.15319912418863,-7.72627108256185,-912.6017811022534
1772148866.164779,-117.08152449043592,23.07058535338363,21.74915045245066,-2128.938533010483
1772148866.1693616,-46.836270044194116,-23.487687754194447,45.4094165076048,-252.88709055041332
1772148866.1733615,-71.78761566416419,-57.163934350890855,22.39860851836586,-1473.7170565450915
1772148866.1773615,21.622394081555825,-20.304449220223162,-22.377539793967753,865.0187945950869
1772148866.1813617,9.429906752917198,16.01119989635682,-9.03791420054872,1335.0511562982738
1772148866.1853616,-20.189613504314046,-62.28296131321943,-13.50046311728866,-537.7126374140307
1772148866.1893616,17.194143414067963,16.407822468796766,-9.495807390456882,-1686.9661575057662
1772148866.1933615,-36.445913654138614,-94.9011130769428,-80.32440996704835,2902.948667513107
1772148866.1973617,-16.535201546295927,50.176134776361295,-58.402019824607365,-353.68295811922866
1772148866.2094336,-40.2541587737333,-69.73790349777073,-17.98473906973623,2725.9771265109775
1772148866.2134335,-26.308623482429123,76.79286812083157,-43.15362254518588,2240.991699756192
1772148866.2174335,-27.031287729237025,15.389274459063776,8.509399607527792,-344.6653058834848
1772148866.2214336,9.837280463720095,-19.317298642136084,68.21989415197822,1750.8028562063482
1772148866.2254336,-16.29808897840427,30.14521517152005,1.0692994391519033,1322.2828965508204
1772148866.2294335,-7.153217412637623,49.254072532455105,-70.45372710288774,-195.5803578025985
1772148866.2334335,73.86700452145672,2.939009372778078,12.794745397274223,-958.6411270218003
1772148866.2374337,-31.64346753954428,-26.604391609949523,27.372194240523417,-440.5630734879575
1772148866.2425349,-80.12968770567848,-26.30356595386379,-31.36422889489716,894.8716140724631
1772148866.2465348,-130.67922502709666,46.885232355074244,-70.61506337370285,-286.39988578140213
1772148866.2505348,-45.69596597547556,-45.35807594670814,-46.183416231057045,36.31615963700297
1772148866.254535,-13.097367255874747,15.557834298667435,-16.805377789240485,-1129.86521891419
1772148866.258535,-30.235779176137275,-14.889757551218336,83.14145165858847,-1429.537221935239
1772148866.2625349,94.75560267740252,-54.23110078261614,-16.638880363622803,1213.23570538276
1772148866.2665348,4.7998776117183395,46.14845564015513,11.501155875564233,-1529.917170965781
1772148866.270535,-99.89882588712481,16.249507767250474,90.27455578367933,-1143.602511480301
1772148866.275059,43.31337910874623,-71.89681496136475,17.12469604658308,1917.9819983217712
1772148866.279059,-11.02518152533475,38.85811415756727,-14.962044523095896,-2353.742701575569
1772148866.283059,34.41790090677117,-54.79297342896362,-68.50811511606932,-737.2777981657887
1772148866.287059,60.90009303816394,14.805330577138307,49.31739512686447,-1794.1215255419843
1772148866.291059,5.4683503002672,-109.8748090987413,28.538746194393333,1040.280202041779
1772148866.295059,-17.566457472319954,15.258430807650106,-34.87368795788402,-1547.3998380267406
1772148866.299059,-64.93350608701667,31.71050574014304,18.538014620369854,-1565.5250085465348
1772148866.303059,9.555807470836482,72.0156045116137,41.63362851468107,-935.979061346191
1772148866.307626,-78.59893133265008,53.65634428391333,3.3789506693560782,-2521.827054550155
1772148866.311626,78.5625667037776,-46.107404835644616,15.646079666110492,-115.59914176712105
1772148866.315626,84.70470724373823,-51.68453804388526,4.812584922244123,744.6459728224147
1772148866.319626,48.39986603551623,-67.90680171494124,-9.738797537600949,2461.839818487438
1772148866.323626,122.3700548284933,13.856525796447405,-2.6744016693228723,-443.71466131350206
1772148866.327626,-1.6314133745268724,28.171362800656226,17.72660226353525,-547.0843903065174
1772148866.331626,-90.40020547159433,68.97599921508751,-14.136565095627432,1492.598329223273
1772148866.3356261,32.97992065693865,23.837869318109817,86.55446537265938,-4919.889879413885
1772148866.3454883,-52.149505010800404,59.1487543398606,12.729625177763824,2035.9942334635264
1772148866.3494883,41.93548554392436,64.34043815031639,-3.054060878358797,860.8112592479661
1772148866.3534882,58.696867631048185,-95.29174037638994,-22.360274709140644,308.5818692409247
1772148866.3574884,13.55775877649924,2.1251515135436074,-16.453172340804315,-1609.961018638487
1772148866.3614883,69.17351449045489,-36.4445981486124,-22.748934414579207,-813.5075590002651
1772148866.3654883,27.643743468695842,-55.66045230776033,48.56935065409972,-339.466228231518
1772148866.3694882,39.0859180608257,-6.8236679818810595,-10.447868926645613,1987.691623819912
1772148866.3734884,1.2448395112934076,-40.84683197685341,-6.839758038646254,-683.6578389325066
1772148866.3949163,60.521895449991625,-2.6487066552891396,38.88713416981721,261.4211061372189
1772148866.3989162,-38.857014867236146,-18.90802671636943,-27.86856525723927,881.0645223891445
1772148866.4029162,-66.45810124405013,-47.23687320861024,-37.50438091001882,248.89762428297556
1772148866.4069164,-19.378427192630856,28.809181466791628,85.21305144124604,218.52370565607478
